VentaID,Fecha,ClienteID,Segmento,Producto,Categoria,Region,Canal,Cantidad,PrecioUnitario,Descuento,VentaNeta,Margen,MedioPago
V02534,2024-09-11,C0467,Empresa,Tubo PVC 1/2,Plomería,Lima,App,1,8,0.08,7.36,1.15,Tarjeta
V02535,2024-03-05,C0362,Hogar,Casco de seguridad,Seguridad,Arequipa,Web,4,35,0.05,133.0,21.21,Efectivo
V02536,2025-01-21,C0271,Hogar,Taladro inalámbrico,Herramientas,Junín,Tienda,5,260,0.1,1170.0,330.35,Plin
V02537,2024-09-06,C0390,Hogar,Llave de paso,Plomería,Cusco,Tienda,7,28,0.03,190.12,39.94,Efectivo
V02538,2024-10-19,C0467,Hogar,Taladro inalámbrico,Herramientas,Arequipa,Tienda,1,260,0.05,247.0,57.26,Tarjeta
V02539,2025-05-26,C0276,Empresa,Pintura látex 4L,Pinturas,Piura,Web,3,95,0.05,270.75,48.84,Plin
V02540,2024-06-21,C0290,Hogar,Alicate,Herramientas,Junín,Tienda,2,38,0.08,69.92,12.54,Tarjeta
V02541,2024-04-28,C0488,Profesional,Foco LED,Electricidad,Piura,Tienda,2,15,0.08,27.6,4.93,Yape
V02542,2025-08-23,C0437,Hogar,Brocha 3 pulgadas,Pinturas,Arequipa,Tienda,2,18,0.08,33.12,4.85,Yape
V02543,2024-07-13,C0184,Hogar,Alicate,Herramientas,Lima,Web,5,38,0.05,180.5,58.96,Transferencia
V02544,2024-10-04,C0086,Empresa,Foco LED,Electricidad,Lima,App,6,15,0.03,87.3,24.65,Tarjeta
V02545,2025-01-05,C0439,Profesional,Martillo profesional,Herramientas,Arequipa,App,2,65,0.08,119.6,37.01,Plin
V02546,2025-10-06,C0224,Hogar,Casco de seguridad,Seguridad,Arequipa,Tienda,5,35,0.05,166.25,28.58,Transferencia
V02547,2024-10-10,C0449,Hogar,Foco LED,Electricidad,Lima,Web,3,15,0.08,41.4,9.95,Plin
V02548,2024-08-20,C0260,Hogar,Pintura látex 4L,Pinturas,Lima,App,3,95,0.05,270.75,41.35,Transferencia
V02549,2025-02-14,C0361,Hogar,Foco LED,Electricidad,Lima,App,1,15,0.05,14.25,3.25,Plin
V02550,2024-04-21,C0461,Hogar,Llave de paso,Plomería,Cusco,Web,4,28,0.05,106.4,21.29,Tarjeta
V02551,2025-06-07,C0114,Profesional,Alicate,Herramientas,Lima,App,4,38,0.05,144.4,24.6,Yape
V02552,2024-07-10,C0440,Profesional,Pintura látex 4L,Pinturas,Junín,Web,5,95,0.0,475.0,131.31,Tarjeta
V02553,2024-01-01,C0098,Profesional,Alicate,Herramientas,Arequipa,Marketplace,7,38,0.05,252.7,46.46,Transferencia
V02554,2024-05-12,C0051,Hogar,Brocha 3 pulgadas,Pinturas,Lima,Marketplace,7,18,0.03,122.22,30.9,Tarjeta
V02555,2025-01-23,C0163,Profesional,Llave de paso,Plomería,Junín,Tienda,2,28,0.05,53.2,11.45,Tarjeta
V02556,2025-04-18,C0425,Hogar,Pintura látex 4L,Pinturas,Piura,Tienda,4,95,0.08,349.6,95.86,Tarjeta
V02557,2024-12-29,C0473,Empresa,Alicate,Herramientas,Lima,App,7,38,0.0,266.0,42.15,Tarjeta
V02558,2024-10-04,C0485,Hogar,Pintura látex 4L,Pinturas,Arequipa,Tienda,4,95,0.05,361.0,82.93,Transferencia
V02559,2025-02-27,C0463,Profesional,Martillo profesional,Herramientas,Lima,Tienda,5,65,0.05,308.75,88.25,Transferencia
V02560,2025-08-23,C0251,Hogar,Taladro inalámbrico,Herramientas,Lima,Tienda,7,260,0.05,1729.0,366.27,Plin
V02561,2025-05-14,C0249,Empresa,Taladro inalámbrico,Herramientas,La Libertad,Tienda,2,260,0.1,468.0,151.69,Plin
V02562,2024-05-21,C0207,Hogar,Tubo PVC 1/2,Plomería,Lima,Marketplace,7,8,0.05,53.2,15.31,Tarjeta
V02563,2024-10-09,C0324,Hogar,Llave de paso,Plomería,Arequipa,Web,2,28,0.05,53.2,7.73,Transferencia
V02564,2024-06-14,C0363,Profesional,Pintura látex 4L,Pinturas,Lima,Web,1,95,0.0,95.0,15.84,Yape
V02565,2025-07-07,C0377,Hogar,Martillo profesional,Herramientas,Junín,Marketplace,2,65,0.08,119.6,39.75,Plin
V02566,2025-06-30,C0387,Profesional,Martillo profesional,Herramientas,Junín,Marketplace,2,65,0.05,123.5,40.32,Plin
V02567,2025-12-28,C0379,Empresa,Tubo PVC 1/2,Plomería,Junín,Tienda,3,8,0.1,21.6,4.64,Plin
V02568,2025-07-13,C0132,Empresa,Llave de paso,Plomería,La Libertad,Marketplace,1,28,0.08,25.76,6.62,Efectivo
V02569,2025-01-07,C0053,Empresa,Tubo PVC 1/2,Plomería,Cusco,Marketplace,5,8,0.1,36.0,11.25,Plin
V02570,2024-08-10,C0014,Hogar,Tubo PVC 1/2,Plomería,Piura,Marketplace,6,8,0.05,45.6,8.75,Transferencia
V02571,2024-02-09,C0142,Hogar,Guantes de trabajo,Seguridad,Junín,Web,1,22,0.0,22.0,5.9,Tarjeta
V02572,2025-01-04,C0069,Profesional,Guantes de trabajo,Seguridad,Arequipa,Tienda,5,22,0.08,101.2,19.15,Efectivo
V02573,2024-06-22,C0213,Hogar,Alicate,Herramientas,Arequipa,App,7,38,0.08,244.72,78.44,Tarjeta
V02574,2025-08-01,C0034,Profesional,Pintura látex 4L,Pinturas,Cusco,Tienda,7,95,0.05,631.75,84.09,Efectivo
V02575,2025-03-13,C0417,Hogar,Tubo PVC 1/2,Plomería,La Libertad,App,5,8,0.05,38.0,12.0,Transferencia
V02576,2025-06-10,C0280,Profesional,Taladro inalámbrico,Herramientas,Piura,Marketplace,7,260,0.05,1729.0,274.39,Yape
V02577,2025-09-01,C0001,Profesional,Llave de paso,Plomería,Arequipa,Marketplace,2,28,0.1,50.4,10.76,Transferencia
V02578,2025-04-28,C0283,Hogar,Cable eléctrico 10m,Electricidad,Arequipa,Tienda,4,42,0.0,168.0,54.42,Efectivo
V02579,2025-01-28,C0256,Empresa,Llave de paso,Plomería,La Libertad,Marketplace,1,28,0.05,26.6,6.85,Yape
V02580,2024-07-05,C0040,Hogar,Cable eléctrico 10m,Electricidad,Arequipa,App,1,42,0.0,42.0,6.76,Efectivo
V02581,2025-09-07,C0199,Profesional,Pintura látex 4L,Pinturas,Arequipa,Tienda,6,95,0.0,570.0,176.96,Transferencia
V02582,2025-10-16,C0358,Empresa,Guantes de trabajo,Seguridad,Junín,Tienda,4,22,0.1,79.2,14.09,Yape
V02583,2025-09-23,C0244,Hogar,Llave de paso,Plomería,La Libertad,Marketplace,4,28,0.08,103.04,22.32,Efectivo
V02584,2024-02-27,C0480,Hogar,Brocha 3 pulgadas,Pinturas,Junín,Marketplace,5,18,0.1,81.0,21.96,Yape
V02585,2024-07-06,C0316,Hogar,Llave de paso,Plomería,La Libertad,Tienda,3,28,0.03,81.48,23.3,Yape
V02586,2024-04-27,C0391,Hogar,Foco LED,Electricidad,Lima,Web,1,15,0.0,15.0,3.57,Yape
V02587,2025-12-31,C0326,Hogar,Foco LED,Electricidad,Arequipa,Web,2,15,0.03,29.1,4.82,Plin
V02588,2024-10-25,C0340,Hogar,Cable eléctrico 10m,Electricidad,Lima,Tienda,6,42,0.05,239.4,78.39,Yape
V02589,2025-12-13,C0352,Profesional,Foco LED,Electricidad,Piura,Web,2,15,0.0,30.0,6.04,Yape
V02590,2025-01-31,C0151,Hogar,Taladro inalámbrico,Herramientas,Piura,Web,2,260,0.05,494.0,114.72,Efectivo
V02591,2024-02-08,C0179,Empresa,Llave de paso,Plomería,Arequipa,Tienda,4,28,0.0,112.0,17.92,Tarjeta
V02592,2024-10-31,C0318,Profesional,Pintura látex 4L,Pinturas,Junín,Tienda,7,95,0.05,631.75,120.06,Efectivo
V02593,2025-11-30,C0424,Profesional,Foco LED,Electricidad,Junín,App,6,15,0.03,87.3,25.97,Efectivo
V02594,2025-12-10,C0248,Hogar,Casco de seguridad,Seguridad,Lima,App,1,35,0.0,35.0,6.82,Transferencia
V02595,2024-04-01,C0371,Empresa,Llave de paso,Plomería,Arequipa,Tienda,7,28,0.03,190.12,55.68,Transferencia
V02596,2024-12-29,C0407,Profesional,Alicate,Herramientas,Junín,App,1,38,0.1,34.2,9.49,Transferencia
V02597,2024-11-15,C0016,Hogar,Cable eléctrico 10m,Electricidad,Piura,App,7,42,0.1,264.6,53.83,Plin
V02598,2025-11-18,C0254,Profesional,Taladro inalámbrico,Herramientas,Lima,Tienda,6,260,0.03,1513.2,281.99,Transferencia
V02599,2024-06-14,C0416,Empresa,Foco LED,Electricidad,La Libertad,Tienda,3,15,0.05,42.75,10.19,Tarjeta
V02600,2024-04-23,C0021,Hogar,Martillo profesional,Herramientas,La Libertad,Tienda,3,65,0.03,189.15,39.69,Efectivo
V02601,2025-12-12,C0051,Hogar,Llave de paso,Plomería,La Libertad,App,6,28,0.03,162.96,30.64,Yape
V02602,2024-02-02,C0080,Profesional,Casco de seguridad,Seguridad,Arequipa,Tienda,7,35,0.0,245.0,31.07,Yape
V02603,2024-07-09,C0083,Hogar,Llave de paso,Plomería,Arequipa,App,7,28,0.08,180.32,48.23,Yape
V02604,2024-03-11,C0232,Profesional,Guantes de trabajo,Seguridad,La Libertad,Tienda,6,22,0.0,132.0,41.92,Tarjeta
V02605,2024-04-27,C0170,Profesional,Casco de seguridad,Seguridad,Piura,Web,1,35,0.05,33.25,4.57,Transferencia
V02606,2025-09-29,C0175,Hogar,Foco LED,Electricidad,Cusco,Tienda,5,15,0.05,71.25,18.6,Plin
V02607,2025-11-20,C0393,Profesional,Pintura látex 4L,Pinturas,Lima,Marketplace,4,95,0.05,361.0,57.51,Plin
V02608,2024-04-29,C0273,Hogar,Taladro inalámbrico,Herramientas,La Libertad,Tienda,3,260,0.03,756.6,121.33,Efectivo
V02609,2024-06-09,C0370,Profesional,Foco LED,Electricidad,Arequipa,Web,4,15,0.05,57.0,10.7,Transferencia
V02610,2025-07-19,C0189,Hogar,Llave de paso,Plomería,Cusco,App,4,28,0.03,108.64,30.16,Tarjeta
V02611,2024-10-21,C0192,Hogar,Pintura látex 4L,Pinturas,Cusco,Tienda,1,95,0.1,85.5,12.96,Yape
V02612,2025-09-26,C0051,Hogar,Cemento 42.5kg,Construcción,Cusco,Tienda,6,32,0.0,192.0,34.19,Efectivo
V02613,2024-09-12,C0412,Hogar,Alicate,Herramientas,La Libertad,Web,6,38,0.05,216.6,47.42,Efectivo
V02614,2024-12-17,C0489,Empresa,Martillo profesional,Herramientas,Junín,Tienda,3,65,0.1,175.5,34.18,Yape
V02615,2025-04-14,C0065,Hogar,Taladro inalámbrico,Herramientas,Arequipa,App,6,260,0.0,1560.0,438.41,Plin
V02616,2025-12-16,C0208,Hogar,Alicate,Herramientas,La Libertad,Tienda,6,38,0.05,216.6,38.96,Yape
V02617,2024-11-17,C0347,Hogar,Pintura látex 4L,Pinturas,Lima,Tienda,5,95,0.0,475.0,61.45,Efectivo
V02618,2024-09-08,C0409,Hogar,Guantes de trabajo,Seguridad,Cusco,Web,1,22,0.08,20.24,5.1,Yape
V02619,2024-02-23,C0167,Hogar,Alicate,Herramientas,La Libertad,Tienda,3,38,0.05,108.3,19.62,Transferencia
V02620,2024-05-16,C0153,Profesional,Cemento 42.5kg,Construcción,La Libertad,Web,7,32,0.03,217.28,48.78,Efectivo
V02621,2025-05-07,C0300,Profesional,Taladro inalámbrico,Herramientas,Piura,Web,3,260,0.05,741.0,120.13,Yape
V02622,2024-02-02,C0204,Profesional,Cemento 42.5kg,Construcción,Junín,Web,6,32,0.0,192.0,36.72,Plin
V02623,2025-12-20,C0121,Hogar,Guantes de trabajo,Seguridad,Junín,Web,3,22,0.0,66.0,8.21,Tarjeta
V02624,2025-01-17,C0073,Hogar,Llave de paso,Plomería,Arequipa,Web,5,28,0.0,140.0,35.09,Efectivo
V02625,2024-07-07,C0113,Empresa,Cemento 42.5kg,Construcción,Arequipa,Tienda,1,32,0.03,31.04,8.31,Plin
V02626,2025-11-10,C0465,Empresa,Tubo PVC 1/2,Plomería,Arequipa,Tienda,4,8,0.05,30.4,6.7,Tarjeta
V02627,2025-01-02,C0136,Empresa,Pintura látex 4L,Pinturas,Junín,App,3,95,0.05,270.75,68.32,Yape
V02628,2024-01-17,C0108,Empresa,Foco LED,Electricidad,Piura,App,6,15,0.0,90.0,15.4,Yape
V02629,2025-04-27,C0221,Profesional,Cemento 42.5kg,Construcción,Cusco,Tienda,4,32,0.05,121.6,38.76,Plin
V02630,2025-12-25,C0187,Profesional,Casco de seguridad,Seguridad,La Libertad,Web,1,35,0.0,35.0,9.76,Tarjeta
V02631,2024-03-26,C0009,Hogar,Brocha 3 pulgadas,Pinturas,Junín,Tienda,6,18,0.05,102.6,34.54,Plin
V02632,2024-05-01,C0459,Hogar,Tubo PVC 1/2,Plomería,Junín,Tienda,5,8,0.08,36.8,5.25,Transferencia
V02633,2025-03-22,C0469,Profesional,Martillo profesional,Herramientas,Cusco,Web,5,65,0.0,325.0,106.0,Plin
V02634,2025-09-25,C0430,Profesional,Taladro inalámbrico,Herramientas,Junín,Marketplace,5,260,0.05,1235.0,308.28,Tarjeta
V02635,2024-03-11,C0107,Hogar,Taladro inalámbrico,Herramientas,Piura,App,2,260,0.0,520.0,176.46,Plin
V02636,2024-11-03,C0215,Hogar,Taladro inalámbrico,Herramientas,Junín,Marketplace,1,260,0.05,247.0,33.36,Tarjeta
V02637,2025-08-18,C0466,Profesional,Tubo PVC 1/2,Plomería,Cusco,App,5,8,0.08,36.8,11.75,Yape
V02638,2024-11-29,C0151,Profesional,Alicate,Herramientas,Cusco,Web,4,38,0.03,147.44,30.21,Transferencia
V02639,2024-12-17,C0209,Hogar,Guantes de trabajo,Seguridad,Cusco,App,2,22,0.0,44.0,13.56,Transferencia
V02640,2025-06-27,C0468,Profesional,Cemento 42.5kg,Construcción,Piura,Tienda,4,32,0.05,121.6,20.99,Transferencia
V02641,2024-12-19,C0342,Profesional,Foco LED,Electricidad,Lima,Marketplace,5,15,0.03,72.75,15.93,Yape
V02642,2025-08-14,C0145,Empresa,Cable eléctrico 10m,Electricidad,Junín,Marketplace,2,42,0.05,79.8,12.23,Tarjeta
V02643,2025-03-10,C0321,Empresa,Cable eléctrico 10m,Electricidad,Junín,Tienda,3,42,0.05,119.7,16.78,Plin
V02644,2025-07-25,C0333,Profesional,Martillo profesional,Herramientas,La Libertad,Tienda,6,65,0.05,370.5,54.05,Transferencia
V02645,2024-12-24,C0255,Empresa,Alicate,Herramientas,Arequipa,Tienda,3,38,0.1,102.6,25.26,Yape
V02646,2025-01-08,C0328,Hogar,Alicate,Herramientas,Piura,Tienda,6,38,0.05,216.6,72.06,Yape
V02647,2024-01-05,C0201,Hogar,Martillo profesional,Herramientas,Junín,Web,7,65,0.0,455.0,109.22,Yape
V02648,2024-05-01,C0043,Empresa,Cemento 42.5kg,Construcción,Lima,Tienda,1,32,0.1,28.8,9.22,Yape
V02649,2024-01-20,C0120,Profesional,Pintura látex 4L,Pinturas,Junín,App,3,95,0.08,262.2,69.87,Transferencia
V02650,2025-08-05,C0063,Profesional,Casco de seguridad,Seguridad,Arequipa,App,4,35,0.08,128.8,33.63,Yape
V02651,2025-08-03,C0348,Profesional,Martillo profesional,Herramientas,Piura,Web,5,65,0.03,315.25,49.04,Efectivo
V02652,2025-01-18,C0206,Profesional,Tubo PVC 1/2,Plomería,La Libertad,Tienda,2,8,0.03,15.52,4.44,Yape
V02653,2025-10-07,C0135,Profesional,Martillo profesional,Herramientas,Arequipa,App,5,65,0.05,308.75,79.68,Plin
V02654,2024-01-10,C0288,Profesional,Cemento 42.5kg,Construcción,Junín,Tienda,5,32,0.03,155.2,41.83,Transferencia
V02655,2024-10-12,C0386,Hogar,Cable eléctrico 10m,Electricidad,La Libertad,Web,7,42,0.03,285.18,48.32,Efectivo
V02656,2025-03-29,C0048,Hogar,Tubo PVC 1/2,Plomería,Cusco,Tienda,3,8,0.0,24.0,3.1,Yape
V02657,2024-07-08,C0036,Hogar,Casco de seguridad,Seguridad,Lima,Tienda,4,35,0.0,140.0,18.73,Yape
V02658,2024-06-23,C0085,Profesional,Cable eléctrico 10m,Electricidad,Junín,Tienda,3,42,0.1,113.4,20.13,Plin
V02659,2025-04-13,C0470,Profesional,Guantes de trabajo,Seguridad,Junín,Tienda,6,22,0.05,125.4,42.01,Transferencia
V02660,2024-09-06,C0005,Profesional,Brocha 3 pulgadas,Pinturas,La Libertad,App,7,18,0.05,119.7,22.94,Plin
V02661,2025-06-12,C0294,Hogar,Pintura látex 4L,Pinturas,Lima,Web,2,95,0.08,174.8,21.56,Yape
V02662,2025-10-07,C0114,Profesional,Guantes de trabajo,Seguridad,Lima,Tienda,2,22,0.0,44.0,13.07,Transferencia
V02663,2024-12-28,C0405,Profesional,Martillo profesional,Herramientas,Piura,Tienda,7,65,0.08,418.6,123.54,Efectivo
V02664,2024-03-28,C0305,Hogar,Brocha 3 pulgadas,Pinturas,Junín,Marketplace,1,18,0.05,17.1,3.16,Yape
V02665,2025-04-14,C0392,Profesional,Tubo PVC 1/2,Plomería,Junín,Marketplace,1,8,0.0,8.0,2.14,Yape
V02666,2024-05-15,C0179,Profesional,Cable eléctrico 10m,Electricidad,Lima,Tienda,5,42,0.08,193.2,26.1,Plin
V02667,2024-01-07,C0251,Hogar,Cemento 42.5kg,Construcción,La Libertad,Web,4,32,0.05,121.6,24.27,Efectivo
V02668,2024-02-18,C0140,Profesional,Taladro inalámbrico,Herramientas,Cusco,Tienda,4,260,0.1,936.0,249.24,Efectivo
V02669,2025-09-22,C0321,Empresa,Taladro inalámbrico,Herramientas,La Libertad,Tienda,5,260,0.0,1300.0,389.51,Transferencia
V02670,2025-10-26,C0042,Profesional,Martillo profesional,Herramientas,La Libertad,Tienda,4,65,0.1,234.0,40.04,Plin
V02671,2025-06-24,C0236,Profesional,Casco de seguridad,Seguridad,Arequipa,Tienda,2,35,0.03,67.9,18.12,Efectivo
V02672,2024-09-02,C0278,Profesional,Pintura látex 4L,Pinturas,La Libertad,Tienda,5,95,0.03,460.75,97.7,Efectivo
V02673,2025-06-09,C0115,Empresa,Llave de paso,Plomería,Piura,Web,1,28,0.03,27.16,6.53,Transferencia
V02674,2025-01-24,C0298,Empresa,Llave de paso,Plomería,Cusco,Tienda,4,28,0.0,112.0,26.67,Plin
V02675,2024-09-20,C0397,Profesional,Pintura látex 4L,Pinturas,Piura,Tienda,2,95,0.0,190.0,62.03,Efectivo
V02676,2024-11-20,C0246,Profesional,Cemento 42.5kg,Construcción,Lima,Tienda,5,32,0.05,152.0,25.76,Efectivo
V02677,2024-12-10,C0003,Hogar,Pintura látex 4L,Pinturas,Junín,Tienda,7,95,0.1,598.5,193.43,Transferencia
V02678,2025-07-29,C0224,Empresa,Tubo PVC 1/2,Plomería,La Libertad,Marketplace,1,8,0.08,7.36,0.93,Plin
V02679,2024-07-13,C0180,Hogar,Pintura látex 4L,Pinturas,Lima,Marketplace,3,95,0.03,276.45,39.7,Efectivo
V02680,2024-08-19,C0243,Hogar,Martillo profesional,Herramientas,Cusco,Tienda,1,65,0.0,65.0,17.0,Yape
V02681,2024-01-01,C0151,Hogar,Martillo profesional,Herramientas,Lima,Tienda,4,65,0.0,260.0,73.46,Plin
V02682,2024-12-11,C0238,Hogar,Taladro inalámbrico,Herramientas,Junín,Web,7,260,0.05,1729.0,538.52,Yape
V02683,2025-11-26,C0137,Hogar,Foco LED,Electricidad,Arequipa,Web,5,15,0.03,72.75,11.06,Yape
V02684,2025-09-08,C0149,Hogar,Cable eléctrico 10m,Electricidad,Cusco,Tienda,7,42,0.0,294.0,38.87,Transferencia
V02685,2025-02-25,C0461,Profesional,Taladro inalámbrico,Herramientas,Junín,Tienda,7,260,0.08,1674.4,381.68,Efectivo
V02686,2024-06-11,C0468,Hogar,Brocha 3 pulgadas,Pinturas,Lima,Tienda,7,18,0.0,126.0,24.92,Yape
V02687,2024-01-10,C0272,Profesional,Pintura látex 4L,Pinturas,Junín,App,2,95,0.03,184.3,39.2,Tarjeta
V02688,2024-07-26,C0452,Hogar,Casco de seguridad,Seguridad,Arequipa,Marketplace,5,35,0.08,161.0,46.13,Plin
V02689,2025-06-05,C0400,Hogar,Guantes de trabajo,Seguridad,Cusco,App,6,22,0.0,132.0,33.67,Transferencia
V02690,2025-08-22,C0295,Hogar,Taladro inalámbrico,Herramientas,Lima,Web,4,260,0.0,1040.0,250.57,Transferencia
V02691,2024-09-02,C0264,Hogar,Alicate,Herramientas,Arequipa,Tienda,7,38,0.08,244.72,72.69,Transferencia
V02692,2024-01-08,C0343,Hogar,Taladro inalámbrico,Herramientas,La Libertad,Tienda,4,260,0.0,1040.0,245.7,Plin
V02693,2024-01-09,C0449,Empresa,Taladro inalámbrico,Herramientas,Lima,Tienda,3,260,0.03,756.6,234.53,Tarjeta
V02694,2025-06-26,C0394,Profesional,Casco de seguridad,Seguridad,Arequipa,Marketplace,4,35,0.05,133.0,36.52,Plin
V02695,2024-07-01,C0071,Empresa,Alicate,Herramientas,La Libertad,App,2,38,0.08,69.92,19.34,Efectivo
V02696,2024-01-27,C0054,Hogar,Pintura látex 4L,Pinturas,Piura,Tienda,1,95,0.0,95.0,25.68,Plin
V02697,2024-08-18,C0272,Hogar,Brocha 3 pulgadas,Pinturas,Junín,Web,6,18,0.05,102.6,14.08,Tarjeta
V02698,2024-06-19,C0194,Profesional,Brocha 3 pulgadas,Pinturas,Piura,App,4,18,0.03,69.84,17.93,Yape
V02699,2024-11-18,C0392,Hogar,Foco LED,Electricidad,Arequipa,App,5,15,0.0,75.0,20.32,Transferencia
V02700,2024-08-11,C0369,Empresa,Tubo PVC 1/2,Plomería,La Libertad,Web,1,8,0.1,7.2,1.52,Efectivo
V02701,2025-12-19,C0426,Hogar,Tubo PVC 1/2,Plomería,Cusco,Tienda,5,8,0.03,38.8,7.13,Efectivo
V02702,2024-03-02,C0041,Hogar,Guantes de trabajo,Seguridad,Arequipa,App,2,22,0.0,44.0,10.38,Efectivo
V02703,2025-06-17,C0341,Hogar,Martillo profesional,Herramientas,La Libertad,Marketplace,6,65,0.0,390.0,78.08,Plin
V02704,2025-05-27,C0095,Hogar,Alicate,Herramientas,Piura,Web,1,38,0.1,34.2,5.57,Efectivo
V02705,2024-03-01,C0291,Profesional,Pintura látex 4L,Pinturas,Piura,App,6,95,0.03,552.9,172.57,Transferencia
V02706,2024-04-13,C0131,Empresa,Cemento 42.5kg,Construcción,Junín,Tienda,5,32,0.0,160.0,49.71,Yape
V02707,2025-11-01,C0415,Profesional,Cemento 42.5kg,Construcción,Arequipa,Web,3,32,0.05,91.2,18.8,Yape
V02708,2024-09-17,C0463,Hogar,Tubo PVC 1/2,Plomería,La Libertad,App,6,8,0.08,44.16,9.14,Transferencia
V02709,2024-12-16,C0172,Hogar,Taladro inalámbrico,Herramientas,Lima,App,3,260,0.0,780.0,211.5,Tarjeta
V02710,2025-11-16,C0380,Profesional,Cable eléctrico 10m,Electricidad,Piura,Tienda,2,42,0.05,79.8,26.61,Plin
V02711,2024-06-10,C0055,Profesional,Guantes de trabajo,Seguridad,Lima,Tienda,4,22,0.0,88.0,12.18,Tarjeta
V02712,2024-09-10,C0209,Profesional,Foco LED,Electricidad,Cusco,Tienda,7,15,0.0,105.0,28.9,Tarjeta
V02713,2025-08-18,C0172,Profesional,Cemento 42.5kg,Construcción,La Libertad,Web,6,32,0.05,182.4,24.75,Tarjeta
V02714,2025-12-16,C0207,Empresa,Llave de paso,Plomería,Lima,Web,4,28,0.05,106.4,31.73,Plin
V02715,2025-03-16,C0492,Empresa,Martillo profesional,Herramientas,La Libertad,Web,5,65,0.05,308.75,37.83,Yape
V02716,2025-02-07,C0010,Profesional,Cable eléctrico 10m,Electricidad,La Libertad,App,6,42,0.1,226.8,56.45,Tarjeta
V02717,2025-07-09,C0247,Profesional,Llave de paso,Plomería,Piura,Tienda,5,28,0.05,133.0,21.5,Yape
V02718,2024-09-27,C0331,Profesional,Casco de seguridad,Seguridad,Arequipa,Web,2,35,0.08,64.4,14.31,Efectivo
V02719,2025-02-21,C0416,Profesional,Guantes de trabajo,Seguridad,Cusco,App,1,22,0.0,22.0,2.7,Transferencia
V02720,2025-03-29,C0127,Hogar,Tubo PVC 1/2,Plomería,Cusco,App,6,8,0.1,43.2,11.39,Plin
V02721,2024-04-02,C0224,Hogar,Guantes de trabajo,Seguridad,Junín,Web,4,22,0.03,85.36,23.76,Efectivo
V02722,2025-10-21,C0212,Hogar,Taladro inalámbrico,Herramientas,Piura,App,2,260,0.03,504.4,123.96,Transferencia
V02723,2024-03-07,C0167,Hogar,Llave de paso,Plomería,La Libertad,Web,1,28,0.05,26.6,6.57,Yape
V02724,2024-06-17,C0189,Profesional,Taladro inalámbrico,Herramientas,Junín,App,6,260,0.05,1482.0,501.81,Plin
V02725,2025-06-02,C0472,Empresa,Alicate,Herramientas,Piura,Tienda,7,38,0.05,252.7,57.81,Efectivo
V02726,2025-08-22,C0037,Hogar,Cemento 42.5kg,Construcción,Piura,Tienda,1,32,0.03,31.04,8.73,Plin
V02727,2024-10-16,C0175,Profesional,Pintura látex 4L,Pinturas,Cusco,Tienda,6,95,0.0,570.0,173.82,Plin
V02728,2025-09-04,C0028,Profesional,Guantes de trabajo,Seguridad,Lima,Web,4,22,0.08,80.96,19.48,Tarjeta
V02729,2025-07-21,C0137,Hogar,Foco LED,Electricidad,Lima,Web,4,15,0.05,57.0,7.23,Plin
V02730,2024-11-17,C0331,Profesional,Taladro inalámbrico,Herramientas,Cusco,Tienda,5,260,0.0,1300.0,190.0,Efectivo
V02731,2025-02-05,C0243,Hogar,Llave de paso,Plomería,Cusco,App,1,28,0.03,27.16,7.07,Tarjeta
V02732,2025-09-04,C0158,Hogar,Casco de seguridad,Seguridad,Junín,Tienda,3,35,0.05,99.75,18.44,Efectivo
V02733,2025-12-14,C0141,Hogar,Alicate,Herramientas,Arequipa,Tienda,1,38,0.08,34.96,5.26,Transferencia
V02734,2025-12-08,C0125,Profesional,Cable eléctrico 10m,Electricidad,Cusco,App,6,42,0.05,239.4,56.7,Efectivo
V02735,2025-01-08,C0472,Hogar,Cable eléctrico 10m,Electricidad,Lima,App,1,42,0.05,39.9,10.97,Transferencia
V02736,2025-12-11,C0180,Hogar,Tubo PVC 1/2,Plomería,Piura,App,7,8,0.05,53.2,16.36,Yape
V02737,2025-12-13,C0448,Profesional,Cable eléctrico 10m,Electricidad,Arequipa,Tienda,1,42,0.05,39.9,13.46,Transferencia
V02738,2025-10-18,C0142,Hogar,Martillo profesional,Herramientas,Piura,Web,4,65,0.05,247.0,72.17,Transferencia
V02739,2025-02-23,C0254,Profesional,Martillo profesional,Herramientas,Junín,Tienda,6,65,0.05,370.5,113.44,Transferencia
V02740,2024-03-01,C0349,Hogar,Brocha 3 pulgadas,Pinturas,Piura,Tienda,3,18,0.08,49.68,8.49,Transferencia
V02741,2024-10-05,C0246,Empresa,Cable eléctrico 10m,Electricidad,Junín,Marketplace,5,42,0.05,199.5,32.87,Transferencia
V02742,2024-01-20,C0469,Profesional,Guantes de trabajo,Seguridad,La Libertad,App,6,22,0.05,125.4,30.59,Plin
V02743,2025-12-29,C0305,Profesional,Foco LED,Electricidad,La Libertad,App,7,15,0.05,99.75,14.98,Yape
V02744,2025-07-03,C0195,Profesional,Martillo profesional,Herramientas,Junín,App,4,65,0.03,252.2,65.19,Tarjeta
V02745,2024-03-05,C0121,Empresa,Alicate,Herramientas,Cusco,Web,3,38,0.1,102.6,29.45,Plin
V02746,2025-05-28,C0490,Hogar,Taladro inalámbrico,Herramientas,Piura,Tienda,7,260,0.1,1638.0,447.69,Yape
